client_id,client_name,portfolio_manager_id,country,segment,industry,revenue,last_contact_date,churn_risk
8702,Client_8702,14,DE,SME,IT,20925.996138404436,2025-12-04 12:16:58.770739,0.5974463448489815
8703,Client_8703,36,DE,Mid-Market,SaaS,10964.602069230521,2025-12-04 12:16:58.770744,0.8457057358165111
8704,Client_8704,67,ES,Mid-Market,Wholesale,12330.318504666848,2025-11-11 12:16:58.770749,0.597586778269254
8705,Client_8705,10,ES,Mid-Market,Wholesale,14838.43738525103,2025-11-01 12:16:58.770754,0.2977958431190608
8706,Client_8706,49,IT,SME,Retail,18276.398298659384,2025-12-01 12:16:58.770759,0.5583221693872055
8707,Client_8707,65,ES,Mid-Market,Manufacturing,12869.315732433275,2025-12-02 12:16:58.770764,0.4320257171687203
8708,Client_8708,57,SE,Mid-Market,Commodity Trading,12214.119649457563,2025-12-03 12:16:58.770769,0.9847136972344767
8709,Client_8709,27,IT,SME,Consulting,14552.590548835815,2026-01-26 12:16:58.770774,0.05094258868044821
8710,Client_8710,75,BE,Mid-Market,Consulting,12309.653287248762,2025-12-25 12:16:58.770778,0.7679684138125182
8711,Client_8711,5,DE,SME,IT,15752.977713949314,2025-12-10 12:16:58.770783,0.02401530233268001
8712,Client_8712,71,BE,SME,Retail,14554.204615052342,2025-11-25 12:16:58.770788,0.6039146045629684
8713,Client_8713,57,DE,Mid-Market,Retail,16420.659759122274,2025-11-02 12:16:58.770793,0.4309365883365097
8714,Client_8714,15,DE,Mid-Market,Retail,17007.708262090615,2026-01-20 12:16:58.770798,0.9104438041028516
8715,Client_8715,76,PL,Mid-Market,Manufacturing,15423.99141592251,2025-11-20 12:16:58.770803,0.5393404310680047
8716,Client_8716,30,DE,SME,Consulting,17786.562592558523,2025-12-01 12:16:58.770808,0.827333498155681
8717,Client_8717,20,IE,Mid-Market,IT,13312.330755456667,2025-12-16 12:16:58.770813,0.6721415376807086
8718,Client_8718,37,BE,SME,Manufacturing,9993.239895319963,2025-11-27 12:16:58.770818,0.44705902209652404
8719,Client_8719,3,DE,Mid-Market,IT,11092.11282998816,2025-12-07 12:16:58.770823,0.33771132504195256
8720,Client_8720,73,FR,Mid-Market,Manufacturing,14069.175139315292,2025-12-26 12:16:58.770828,0.11703679237662168
8721,Client_8721,41,FR,Mid-Market,Commodity Trading,15578.507040619963,2026-01-08 12:16:58.770833,0.013519053196104358
8722,Client_8722,39,FR,Mid-Market,Manufacturing,16076.143563263642,2025-11-09 12:16:58.770838,0.0013962086005842034
8723,Client_8723,26,SE,SME,Manufacturing,12381.836882505602,2025-11-30 12:16:58.770843,0.2259049394997793
8724,Client_8724,2,IT,Mid-Market,Commodity Trading,16921.400783392113,2025-11-29 12:16:58.770848,0.5609215978790236
8725,Client_8725,23,BE,Mid-Market,Wholesale,7365.256023309495,2025-11-26 12:16:58.770853,0.9754945439612888
8726,Client_8726,23,DE,Mid-Market,Commodity Trading,12683.682397006141,2025-12-03 12:16:58.770858,0.7052290006766245
8727,Client_8727,16,AT,Mid-Market,Retail,15807.49307538823,2025-12-22 12:16:58.770862,0.07068282184109143
8728,Client_8728,9,IT,SME,SaaS,17062.974941055087,2025-11-29 12:16:58.770867,0.6452071377070636
8729,Client_8729,13,AT,SME,Wholesale,16596.44206294343,2025-11-01 12:16:58.770872,0.48549564228500186
8730,Client_8730,28,NL,Mid-Market,SaaS,17116.28078146754,2025-12-08 12:16:58.770877,0.6361834340157261
8731,Client_8731,27,IE,SME,Consulting,14845.505618598634,2025-12-30 12:16:58.770882,0.6231918949105246
8732,Client_8732,51,NL,Mid-Market,SaaS,13960.935385843559,2026-01-19 12:16:58.770887,0.1439449684852615
8733,Client_8733,64,ES,SME,IT,8690.894904683213,2025-11-03 12:16:58.770892,0.9194596622983375
8734,Client_8734,52,IT,Mid-Market,Manufacturing,13598.845302001251,2025-11-05 12:16:58.770897,0.5545415430711388
8735,Client_8735,38,AT,SME,Wholesale,10883.057722663852,2025-12-19 12:16:58.770902,0.7007613013050269
8736,Client_8736,65,PL,SME,Consulting,16173.853073464801,2025-11-21 12:16:58.770907,0.38707876314205747
8737,Client_8737,18,DE,SME,Commodity Trading,10221.471666198748,2025-12-16 12:16:58.770912,0.12229147760350068
8738,Client_8738,63,SE,SME,Commodity Trading,13859.538082336818,2025-11-13 12:16:58.770917,0.690929704397818
8739,Client_8739,51,BE,SME,Retail,10754.465871984148,2026-01-05 12:16:58.770922,0.9424887457158548
8740,Client_8740,9,DE,Mid-Market,SaaS,14289.424321073646,2026-01-20 12:16:58.770927,0.5811324981431115
8741,Client_8741,13,BE,SME,Retail,13930.306870249648,2025-11-15 12:16:58.770932,0.19864691724421868
8742,Client_8742,40,PL,Mid-Market,Wholesale,9064.337573268222,2025-11-25 12:16:58.770937,0.6232523298585888
8743,Client_8743,55,DE,Mid-Market,SaaS,15357.77303997672,2026-01-05 12:16:58.770941,0.42893177122362103
8744,Client_8744,79,IE,Mid-Market,IT,13471.185128142819,2025-12-03 12:16:58.770946,0.3990382366485652
8745,Client_8745,43,ES,Mid-Market,Manufacturing,14408.768095354699,2026-01-14 12:16:58.770951,0.9135047679790936
8746,Client_8746,44,FR,Mid-Market,Commodity Trading,13079.51980716205,2025-11-09 12:16:58.770956,0.7370818252674085
8747,Client_8747,68,PL,Mid-Market,Wholesale,12174.446308231656,2026-01-11 12:16:58.770961,0.5087735408690917
8748,Client_8748,33,ES,Mid-Market,SaaS,16595.365104116405,2026-01-08 12:16:58.770966,0.4175014083038353
8749,Client_8749,24,DE,Mid-Market,Wholesale,17418.57585003621,2026-01-16 12:16:58.770971,0.2429277102096561
8750,Client_8750,36,AT,Mid-Market,IT,17232.083164686577,2025-11-16 12:16:58.770976,0.34346377918964244
8751,Client_8751,10,ES,Mid-Market,SaaS,10222.632515634625,2025-11-17 12:16:58.770981,0.5406165929211892
8752,Client_8752,20,SE,Mid-Market,Wholesale,18490.721924215846,2025-12-18 12:16:58.770986,0.048342132339803
8753,Client_8753,75,ES,SME,Retail,16013.759931404438,2025-11-04 12:16:58.770991,0.35751793917280306
8754,Client_8754,12,NL,Mid-Market,IT,18073.283688128566,2025-12-27 12:16:58.770996,0.49408708242535015
8755,Client_8755,62,IE,Mid-Market,Commodity Trading,18023.008529151164,2025-12-22 12:16:58.771000,0.6082948874240972
8756,Client_8756,18,PL,Mid-Market,SaaS,15372.296149737598,2026-01-10 12:16:58.771005,0.7431007182847228
8757,Client_8757,63,FR,SME,Retail,11941.636443502657,2025-12-30 12:16:58.771011,0.0138316527805189
8758,Client_8758,25,DE,SME,Retail,12049.886075618426,2026-01-21 12:16:58.771017,0.29480372895306717
8759,Client_8759,12,PL,Mid-Market,IT,12283.606365432463,2025-12-19 12:16:58.771023,0.2609570209264105
8760,Client_8760,21,IT,SME,IT,13781.958164839662,2026-01-22 12:16:58.771027,0.5212795524383735
8761,Client_8761,25,PL,SME,Wholesale,11359.024504346966,2026-01-08 12:16:58.771032,0.466013006732072
8762,Client_8762,11,SE,Mid-Market,Consulting,9179.393677024013,2025-12-04 12:16:58.771037,0.07990073257203512
8763,Client_8763,64,PL,Mid-Market,Consulting,9273.429537915332,2025-12-03 12:16:58.771042,0.7613514704891522
8764,Client_8764,73,IT,SME,Consulting,14223.515024817998,2025-11-16 12:16:58.771047,0.6872710786916844
8765,Client_8765,50,ES,SME,SaaS,13517.015491101089,2025-12-06 12:16:58.771052,0.82114421691763
8766,Client_8766,62,NL,Mid-Market,SaaS,15854.498877835615,2025-11-16 12:16:58.771057,0.11103475810755181
8767,Client_8767,49,ES,Mid-Market,Wholesale,13783.658032926585,2025-11-17 12:16:58.771062,0.5062323510376145
8768,Client_8768,14,ES,Mid-Market,Manufacturing,17782.177328846938,2025-11-08 12:16:58.771067,0.6037220779690556
8769,Client_8769,1,IT,Mid-Market,SaaS,12557.142778436068,2025-11-01 12:16:58.771072,0.04893962791794981
8770,Client_8770,25,BE,Mid-Market,Commodity Trading,15316.190586657562,2025-11-02 12:16:58.771077,0.9594157167111227
8771,Client_8771,59,FR,Mid-Market,Wholesale,15981.297945020498,2025-12-26 12:16:58.771082,0.7944340680970715
8772,Client_8772,72,IT,SME,Wholesale,14485.434856133208,2026-01-06 12:16:58.771086,0.24365172861919415
8773,Client_8773,69,ES,Mid-Market,Retail,17366.041047482762,2025-12-09 12:16:58.771091,0.6287514905681926
8774,Client_8774,5,PL,Mid-Market,Consulting,15903.500481665116,2025-11-03 12:16:58.771096,0.14337656857614356
8775,Client_8775,19,FR,SME,IT,16741.00790085598,2026-01-01 12:16:58.771101,0.8732103515181535
8776,Client_8776,23,DE,Mid-Market,Wholesale,12401.897336945029,2025-12-11 12:16:58.771106,0.09834134158569052
8777,Client_8777,9,AT,Mid-Market,Manufacturing,13666.930468787461,2025-11-23 12:16:58.771111,0.9040944746743174
8778,Client_8778,50,DE,SME,SaaS,7765.137113563908,2026-01-15 12:16:58.771116,0.8278585060440362
8779,Client_8779,16,SE,SME,Commodity Trading,14136.587324255084,2026-01-26 12:16:58.771168,0.4782262102490067
8780,Client_8780,33,ES,Mid-Market,Manufacturing,10214.084295359527,2025-12-13 12:16:58.771180,0.6525993909814601
8781,Client_8781,2,PL,SME,Wholesale,21365.865047597967,2025-11-18 12:16:58.771190,0.24581111338802064
8782,Client_8782,14,BE,Mid-Market,Wholesale,15228.76121854073,2026-01-17 12:16:58.771199,0.38435028102224245
8783,Client_8783,1,NL,Mid-Market,Retail,13129.781520446835,2026-01-02 12:16:58.771206,0.21744470120560622
8784,Client_8784,58,NL,SME,Manufacturing,16582.75316529881,2025-11-26 12:16:58.771211,0.5276175919512334
8785,Client_8785,16,FR,Mid-Market,Retail,10152.867887722103,2025-12-10 12:16:58.771216,0.31867934433923195
8786,Client_8786,79,BE,Mid-Market,IT,12843.237166402841,2025-11-26 12:16:58.771220,0.35154733584602604
8787,Client_8787,47,AT,Mid-Market,Manufacturing,13278.928993367297,2026-01-07 12:16:58.771225,0.4427651791943279
8788,Client_8788,44,DE,Mid-Market,Consulting,16259.129968710595,2025-12-10 12:16:58.771232,0.8725921165442656
8789,Client_8789,80,AT,SME,IT,11390.363615852137,2025-11-10 12:16:58.771237,0.5486194944809523
8790,Client_8790,14,IE,SME,Consulting,12233.260371430739,2025-11-09 12:16:58.771241,0.8065960450639753
8791,Client_8791,24,DE,Mid-Market,Manufacturing,14659.75865073168,2026-01-19 12:16:58.771246,0.848552053473581
8792,Client_8792,55,DE,Mid-Market,Retail,16219.269000346572,2026-01-07 12:16:58.771251,0.24542838023045999
8793,Client_8793,15,DE,Mid-Market,Consulting,14959.243245240265,2025-12-06 12:16:58.771256,0.7776895335579316
8794,Client_8794,72,PL,Mid-Market,Wholesale,11606.486907402996,2025-12-04 12:16:58.771261,0.6486622263665264
8795,Client_8795,34,IT,Mid-Market,SaaS,14644.609821408312,2025-12-18 12:16:58.771266,0.507405371662137
8796,Client_8796,2,PL,SME,Commodity Trading,12269.982218815116,2026-01-22 12:16:58.771270,0.08866694604598602
8797,Client_8797,27,NL,SME,Retail,11496.24907879153,2026-01-27 12:16:58.771275,0.572338368198857
8798,Client_8798,74,PL,SME,IT,15549.381731450769,2025-11-25 12:16:58.771282,0.15538095802456375
8799,Client_8799,72,AT,Mid-Market,SaaS,15964.056226787103,2026-01-23 12:16:58.771287,0.8162553138345308
8800,Client_8800,23,PL,Mid-Market,IT,14284.128680048963,2026-01-02 12:16:58.771292,0.9346218106279746
8801,Client_8801,68,IT,Mid-Market,Manufacturing,15858.256944540013,2026-01-27 12:16:58.771297,0.4781076541057344
8802,Client_8802,14,FR,SME,IT,16634.7833346315,2026-01-27 12:16:58.771301,0.44052717754956916
8803,Client_8803,63,BE,Mid-Market,Commodity Trading,6982.059162238704,2025-11-03 12:16:58.771306,0.4887822915443486
8804,Client_8804,65,FR,SME,Commodity Trading,15556.758515238887,2025-12-21 12:16:58.771311,0.06718209281771614
8805,Client_8805,68,IE,Mid-Market,Wholesale,18970.986530260627,2025-12-18 12:16:58.771316,0.23698155697404477
8806,Client_8806,63,NL,Mid-Market,IT,13472.297701812111,2025-11-06 12:16:58.771321,0.9406108551210316
8807,Client_8807,64,IE,Mid-Market,Retail,18936.438884312985,2025-12-31 12:16:58.771325,0.3450743999918685
8808,Client_8808,32,IE,Mid-Market,Commodity Trading,15271.109811702956,2026-01-23 12:16:58.771330,0.5913577296340026
8809,Client_8809,79,BE,SME,Retail,14563.935816428284,2026-01-07 12:16:58.771335,0.64914174218103
8810,Client_8810,13,BE,Mid-Market,Wholesale,15123.990572776636,2025-11-26 12:16:58.771340,0.877156012433054
8811,Client_8811,66,IT,Mid-Market,Manufacturing,9760.935090601426,2025-11-03 12:16:58.771345,0.23817834422536988
8812,Client_8812,19,IT,SME,Commodity Trading,19339.717600560994,2025-11-05 12:16:58.771349,0.8901300945366561
8813,Client_8813,24,FR,SME,Commodity Trading,12833.846023027483,2026-01-16 12:16:58.771354,0.391656020502927
8814,Client_8814,11,IT,SME,Commodity Trading,10730.491123070286,2026-01-22 12:16:58.771359,0.9217770572581442
8815,Client_8815,59,IT,Mid-Market,IT,12724.05769202274,2025-12-30 12:16:58.771364,0.41131793745217393
8816,Client_8816,15,SE,Mid-Market,Retail,14394.170877973671,2025-11-28 12:16:58.771369,0.10395998230645809
8817,Client_8817,10,ES,Mid-Market,SaaS,17713.280641834543,2025-12-24 12:16:58.771373,0.052122910047329274
8818,Client_8818,41,FR,Mid-Market,Commodity Trading,14098.6310416218,2025-11-14 12:16:58.771378,0.9672879871858036
8819,Client_8819,27,BE,SME,Retail,13361.388032425028,2025-12-07 12:16:58.771383,0.12133616873878705
8820,Client_8820,60,FR,SME,IT,13408.78434312051,2025-12-26 12:16:58.771388,0.5411916263844362
8821,Client_8821,73,BE,SME,Consulting,10256.969528416688,2026-01-03 12:16:58.771397,0.5269794956545331
8822,Client_8822,52,PL,SME,Consulting,12744.310339210357,2026-01-14 12:16:58.771406,0.4013572366028787
8823,Client_8823,28,ES,SME,Retail,12554.203734867686,2025-12-06 12:16:58.771415,0.4180309111808176
8824,Client_8824,65,SE,Mid-Market,IT,15075.16606157941,2025-11-28 12:16:58.771421,0.4757161279603138
8825,Client_8825,17,SE,Mid-Market,Consulting,9156.347976372495,2026-01-15 12:16:58.771446,0.0995342623408032
8826,Client_8826,44,AT,Mid-Market,Wholesale,13000.602607556488,2026-01-13 12:16:58.771452,0.7909068645938644
8827,Client_8827,10,NL,SME,Wholesale,18247.95028728643,2025-12-04 12:16:58.771457,0.37706378898371307
8828,Client_8828,63,BE,SME,Consulting,15584.861505146167,2025-12-06 12:16:58.771462,0.24453958619671612
8829,Client_8829,47,NL,Mid-Market,Manufacturing,17144.9950176173,2025-11-17 12:16:58.771468,0.3182673111532993
8830,Client_8830,38,PL,Mid-Market,Retail,13145.757935797745,2025-12-12 12:16:58.771473,0.611869799000739
8831,Client_8831,70,SE,Mid-Market,Consulting,19323.30924990261,2025-12-14 12:16:58.771478,0.7751050805803632
8832,Client_8832,76,PL,Mid-Market,Retail,16715.881203963057,2025-11-14 12:16:58.771483,0.15341969716274606
8833,Client_8833,53,IE,Mid-Market,SaaS,14530.36362788473,2025-11-25 12:16:58.771488,0.5925687887893607
8834,Client_8834,78,ES,Mid-Market,SaaS,16263.540507325455,2026-01-13 12:16:58.771493,0.42241229709801087
8835,Client_8835,44,AT,SME,IT,10617.89067074805,2026-01-07 12:16:58.771498,0.8619720775565115
8836,Client_8836,74,PL,Mid-Market,SaaS,10555.183028331376,2025-12-23 12:16:58.771503,0.949299080809246
8837,Client_8837,54,AT,SME,SaaS,16746.114429858684,2025-11-19 12:16:58.771507,0.6785423822449619
8838,Client_8838,20,ES,Mid-Market,Consulting,17726.43850098561,2026-01-03 12:16:58.771512,0.5898051421519918
8839,Client_8839,79,FR,SME,Wholesale,11565.59370843579,2025-12-15 12:16:58.771517,0.7803554679487535
8840,Client_8840,31,PL,SME,IT,16888.632723197938,2026-01-27 12:16:58.771522,0.49580604591073785
8841,Client_8841,7,IT,SME,SaaS,15929.215927072184,2025-12-17 12:16:58.771527,0.05537235182452194
8842,Client_8842,58,DE,Mid-Market,Manufacturing,11940.264985521644,2025-11-30 12:16:58.771532,0.7010958499017264
8843,Client_8843,10,SE,Mid-Market,Retail,11344.366337313217,2025-12-26 12:16:58.771537,0.5803845818753028
8844,Client_8844,10,SE,Mid-Market,Manufacturing,12160.974929360897,2025-12-27 12:16:58.771542,0.1514377700085614
8845,Client_8845,39,SE,Mid-Market,SaaS,12858.830296843864,2025-11-23 12:16:58.771546,0.2129669958000585
8846,Client_8846,28,FR,SME,Wholesale,13134.916167343936,2026-01-03 12:16:58.771551,0.23067655538832732
8847,Client_8847,30,DE,Mid-Market,SaaS,9548.539982812294,2025-12-19 12:16:58.771556,0.7324096646593354
8848,Client_8848,37,ES,Mid-Market,Commodity Trading,12862.711730486059,2025-12-01 12:16:58.771561,0.5183719740355885
8849,Client_8849,67,FR,Mid-Market,Commodity Trading,15278.77270816956,2025-11-14 12:16:58.771566,0.04789435153517241
8850,Client_8850,43,SE,SME,Retail,16311.141811449226,2025-11-25 12:16:58.771571,0.8379650458271084
8851,Client_8851,79,SE,SME,IT,12553.11256959172,2026-01-09 12:16:58.771575,0.6449664292830927
8852,Client_8852,52,NL,Mid-Market,Wholesale,18807.812509490275,2025-10-31 12:16:58.771580,0.7331501737312589
8853,Client_8853,56,AT,Mid-Market,SaaS,14385.561268220414,2025-12-31 12:16:58.771585,0.937436802883288
8854,Client_8854,76,AT,Mid-Market,Retail,21931.550373989478,2025-11-15 12:16:58.771590,0.26016763050301894
8855,Client_8855,68,NL,Mid-Market,IT,12084.778255771575,2025-11-09 12:16:58.771595,0.5896083867339157
8856,Client_8856,9,IE,SME,Retail,15410.248532721187,2025-12-17 12:16:58.771599,0.7601484412028686
8857,Client_8857,23,NL,Mid-Market,Retail,14062.0535511251,2025-11-07 12:16:58.771604,0.5127917515347181
8858,Client_8858,63,AT,Mid-Market,Manufacturing,12322.795841740332,2025-11-03 12:16:58.771609,0.48606981710848607
8859,Client_8859,61,SE,SME,Consulting,16909.757701491115,2025-12-09 12:16:58.771614,0.9287241832957933
8860,Client_8860,40,IT,Mid-Market,Wholesale,16613.25850588544,2025-11-13 12:16:58.771619,0.24360308392285668
8861,Client_8861,44,AT,Mid-Market,Manufacturing,13555.592710922903,2025-12-11 12:16:58.771624,0.6528846487293215
8862,Client_8862,24,DE,Mid-Market,IT,15280.331229345315,2025-12-02 12:16:58.771628,0.9702882504045517
8863,Client_8863,51,IT,SME,Consulting,15104.235145536943,2026-01-19 12:16:58.771633,0.21998717051707684
8864,Client_8864,58,FR,SME,Retail,13541.041323992195,2025-12-29 12:16:58.771638,0.4624117871525255
8865,Client_8865,33,AT,Mid-Market,Commodity Trading,12057.511452943063,2026-01-10 12:16:58.771643,0.9754372920658555
8866,Client_8866,16,ES,Mid-Market,SaaS,14319.555732038683,2025-12-14 12:16:58.771648,0.035854139816478336
8867,Client_8867,22,PL,SME,Manufacturing,13752.91063669533,2025-11-01 12:16:58.771653,0.6298545813777503
8868,Client_8868,57,PL,SME,Wholesale,11140.67933552482,2025-11-06 12:16:58.771657,0.40454140391840165
8869,Client_8869,62,DE,SME,Wholesale,16297.965663917952,2025-11-11 12:16:58.771662,0.7710920738002232
8870,Client_8870,71,BE,Mid-Market,Consulting,14459.502596071212,2025-11-23 12:16:58.771667,0.32324066009759933
8871,Client_8871,72,PL,SME,Manufacturing,13917.518965871994,2026-01-17 12:16:58.771672,0.37288336139931166
8872,Client_8872,70,DE,SME,Retail,9851.565560940024,2025-10-30 12:16:58.771677,0.5156368284361006
8873,Client_8873,30,BE,SME,Consulting,15276.257826696998,2025-11-17 12:16:58.771682,0.34588211659320345
8874,Client_8874,23,FR,Mid-Market,IT,9860.159044814289,2025-11-22 12:16:58.771686,0.2595742979967567
8875,Client_8875,32,BE,SME,Wholesale,14748.24465531372,2026-01-13 12:16:58.771691,0.35533376948372974
8876,Client_8876,57,ES,Mid-Market,IT,16882.051309458937,2025-12-19 12:16:58.771696,0.9079509930496406
8877,Client_8877,9,AT,Mid-Market,Manufacturing,19311.502680110207,2026-01-15 12:16:58.771701,0.34267534878105854
8878,Client_8878,31,PL,Mid-Market,Commodity Trading,14525.763157589534,2025-11-09 12:16:58.771706,0.8994323676261934
8879,Client_8879,71,SE,Mid-Market,IT,19600.01608071392,2025-11-03 12:16:58.771711,0.20501966978016362
8880,Client_8880,9,NL,SME,SaaS,16523.066348280718,2025-12-26 12:16:58.771716,0.6721807886807267
8881,Client_8881,13,AT,Mid-Market,Retail,15742.304708927815,2026-01-26 12:16:58.771720,0.7449623966783896
8882,Client_8882,58,FR,Mid-Market,SaaS,17672.687988507594,2025-12-25 12:16:58.771725,0.11136582937993622
8883,Client_8883,3,FR,Mid-Market,Wholesale,18342.220545013137,2026-01-12 12:16:58.771730,0.5439861065038224
8884,Client_8884,35,DE,SME,SaaS,16795.380679195485,2026-01-14 12:16:58.771735,0.013086601295597244
8885,Client_8885,21,IE,SME,Manufacturing,13901.74148276568,2025-12-13 12:16:58.771740,0.9282260908037989
8886,Client_8886,64,BE,SME,Commodity Trading,12716.03057282944,2025-12-09 12:16:58.771745,0.5242621055179828
8887,Client_8887,52,BE,SME,Wholesale,10452.167956076146,2026-01-23 12:16:58.771750,0.03676599242016443
8888,Client_8888,34,DE,Mid-Market,Commodity Trading,14829.196242899463,2025-12-16 12:16:58.771754,0.6832229143966023
8889,Client_8889,35,NL,Mid-Market,Wholesale,17868.950368343696,2026-01-10 12:16:58.771759,0.8857075707254585
8890,Client_8890,15,SE,Mid-Market,Consulting,11439.856586747304,2025-12-11 12:16:58.771764,0.7375211691740501
8891,Client_8891,6,FR,SME,SaaS,11095.241233900928,2025-11-25 12:16:58.771769,0.13374166386717423
8892,Client_8892,32,AT,SME,Consulting,19718.78565756786,2026-01-02 12:16:58.771774,0.5398877957344597
8893,Client_8893,52,NL,SME,Consulting,13556.433910260519,2025-11-15 12:16:58.771779,0.7330985403703575
8894,Client_8894,28,SE,Mid-Market,Manufacturing,9163.007353942065,2025-11-19 12:16:58.771783,0.8005700617406021
8895,Client_8895,64,IE,Mid-Market,Consulting,9955.66367099113,2026-01-14 12:16:58.771788,0.016002013327347187
8896,Client_8896,79,AT,Mid-Market,Manufacturing,15652.988897468193,2025-11-23 12:16:58.771793,0.283739459767543
8897,Client_8897,78,DE,SME,Retail,12896.796568051568,2025-11-28 12:16:58.771798,0.8846437537787584
8898,Client_8898,19,AT,SME,Consulting,15760.358289202595,2025-11-16 12:16:58.771803,0.25843186128027384
8899,Client_8899,15,ES,Mid-Market,Manufacturing,13659.88161829626,2025-11-12 12:16:58.771808,0.47253212884866846
8900,Client_8900,6,IE,SME,Wholesale,14958.842407789823,2026-01-07 12:16:58.771812,0.6966652095688864
8901,Client_8901,73,DE,Mid-Market,Manufacturing,19626.86897369498,2025-12-04 12:16:58.771817,0.985598737172193
8902,Client_8902,38,DE,Mid-Market,IT,13765.193564643021,2026-01-26 12:16:58.771822,0.4258603747948033
8903,Client_8903,26,DE,SME,Manufacturing,17857.39151828341,2026-01-25 12:16:58.771827,0.503674622720924
8904,Client_8904,51,PL,Mid-Market,SaaS,14665.42522204374,2026-01-15 12:16:58.771832,0.5586295708601327
8905,Client_8905,73,NL,Mid-Market,IT,10872.965879143141,2026-01-07 12:16:58.771836,0.23416538928160635
8906,Client_8906,53,SE,Mid-Market,Wholesale,20254.112903787205,2025-12-26 12:16:58.771841,0.36867835322720344
8907,Client_8907,56,BE,Mid-Market,SaaS,20692.07811878339,2026-01-08 12:16:58.771846,0.4344662885463192
8908,Client_8908,59,FR,Mid-Market,Manufacturing,13865.58548800929,2026-01-10 12:16:58.771851,0.019323405222256618
8909,Client_8909,70,FR,SME,SaaS,14780.415452581092,2025-10-31 12:16:58.771856,0.0076145084586366485
8910,Client_8910,78,ES,Mid-Market,Wholesale,18043.637183581024,2025-12-21 12:16:58.771861,0.22430862633432136
8911,Client_8911,58,ES,SME,SaaS,13770.533278906107,2026-01-03 12:16:58.771865,0.5122234246211238
8912,Client_8912,13,ES,Mid-Market,IT,17224.451591357127,2025-12-21 12:16:58.771870,0.9556916018769894
8913,Client_8913,43,IT,SME,Commodity Trading,11883.600697604506,2026-01-13 12:16:58.771875,0.9726043926192273
8914,Client_8914,76,ES,SME,Consulting,19824.130900160926,2025-11-08 12:16:58.771880,0.6471845467884428
8915,Client_8915,51,FR,SME,IT,15415.3451356741,2025-12-30 12:16:58.771885,0.8270093244402646
8916,Client_8916,19,IE,Mid-Market,Retail,16577.329077567232,2025-11-25 12:16:58.771890,0.900699383944678
8917,Client_8917,21,SE,SME,Manufacturing,18394.4856147273,2025-12-27 12:16:58.771895,0.8391380291918848
8918,Client_8918,24,ES,Mid-Market,SaaS,16781.149406579574,2025-11-17 12:16:58.771899,0.5437072817251338
8919,Client_8919,26,IE,Mid-Market,Wholesale,14173.017895240479,2025-12-16 12:16:58.771904,0.7041735885773792
8920,Client_8920,45,IT,SME,Consulting,19486.505632469856,2026-01-15 12:16:58.771909,0.0036412405834905792
8921,Client_8921,28,IT,SME,SaaS,16830.369637798114,2025-11-08 12:16:58.771914,0.6480711331148167
8922,Client_8922,29,BE,Mid-Market,Manufacturing,13831.051941658157,2025-11-04 12:16:58.771919,0.42586374535303406
8923,Client_8923,17,PL,Mid-Market,Consulting,9815.38572182324,2025-11-11 12:16:58.771924,0.6447122151245065
8924,Client_8924,68,PL,Mid-Market,Commodity Trading,14281.324496788167,2026-01-03 12:16:58.771928,0.694407785269267
8925,Client_8925,44,AT,SME,Manufacturing,12736.388289695504,2025-12-10 12:16:58.771933,0.09789586359475744
8926,Client_8926,61,PL,Mid-Market,SaaS,14398.711485297137,2025-11-01 12:16:58.771938,0.8745414569517572
8927,Client_8927,68,AT,Mid-Market,Wholesale,12400.017432424036,2026-01-20 12:16:58.771943,0.17573179744412415
8928,Client_8928,74,NL,Mid-Market,Commodity Trading,15477.454593387081,2025-12-31 12:16:58.771948,0.01046033123820278
8929,Client_8929,25,PL,Mid-Market,Manufacturing,12977.745945744642,2025-11-06 12:16:58.771953,0.42970707255026164
8930,Client_8930,67,IT,Mid-Market,Consulting,18606.192204635667,2026-01-17 12:16:58.771957,0.08966584954120926
8931,Client_8931,2,BE,Mid-Market,SaaS,16166.707476897336,2025-12-04 12:16:58.771962,0.9559772946318275
8932,Client_8932,49,IE,Mid-Market,Commodity Trading,12928.674358141643,2026-01-18 12:16:58.771967,0.28381215543952343
8933,Client_8933,70,ES,Mid-Market,Wholesale,14352.21206906332,2025-11-30 12:16:58.771972,0.22359959533833895
8934,Client_8934,26,PL,Mid-Market,Manufacturing,15851.331846919607,2025-11-24 12:16:58.771977,0.26198971661884973
8935,Client_8935,72,AT,Mid-Market,Consulting,9816.755810858534,2026-01-23 12:16:58.771982,0.28335612071272953
8936,Client_8936,27,IE,Mid-Market,SaaS,15729.971367355496,2025-11-09 12:16:58.771986,0.0625733993297174
8937,Client_8937,18,DE,Mid-Market,Consulting,9196.021090803726,2025-11-05 12:16:58.771991,0.5400065853927912
8938,Client_8938,54,FR,SME,IT,18930.149205266433,2026-01-08 12:16:58.771996,0.018005207546035185
8939,Client_8939,1,PL,Mid-Market,Commodity Trading,13205.994589029324,2026-01-23 12:16:58.772001,0.7467703032733173
8940,Client_8940,61,FR,Mid-Market,SaaS,17471.828168818625,2025-11-22 12:16:58.772006,0.7677302911655928
8941,Client_8941,3,PL,Mid-Market,Manufacturing,10890.332644266433,2025-12-29 12:16:58.772011,0.3996978906564709
8942,Client_8942,68,DE,Mid-Market,IT,16048.265823186215,2025-11-02 12:16:58.772015,0.9708189904006224
