client_id,cpm_id,opportunity_stage,last_update,expected_value
7576,59,Closed Lost,2025-11-15 12:17:14.779085,8685.715949813615
7577,29,Discovery,2025-11-25 12:17:14.779090,18950.266413297246
7578,17,Qualified,2025-11-08 12:17:14.779095,21615.758099477996
7579,14,Closed Lost,2026-01-12 12:17:14.779100,8885.774018105993
7580,36,Onboarded,2025-12-07 12:17:14.779104,8945.002616988502
7581,58,Closed Lost,2025-12-13 12:17:14.779109,6923.479603731015
7582,24,Closed Lost,2025-11-25 12:17:14.779114,8542.193716187616
7583,63,Qualified,2025-11-23 12:17:14.779119,19043.40780601315
7584,25,Closed Lost,2026-01-25 12:17:14.779124,17941.403457552653
7585,59,Activated,2025-11-17 12:17:14.779129,16628.85248574932
7586,32,Activated,2026-01-22 12:17:14.779134,8759.954951968972
7587,18,Closed Lost,2026-01-10 12:17:14.779139,5678.102759282527
7588,37,Demo,2025-12-14 12:17:14.779144,8408.04988817958
7589,26,Demo,2025-11-25 12:17:14.779149,15896.553062731
7590,9,Onboarded,2025-11-22 12:17:14.779154,22922.835435780045
7591,64,Demo,2025-11-03 12:17:14.779159,7617.8206345736635
7592,72,Discovery,2025-11-26 12:17:14.779163,8655.97745563271
7593,20,Activated,2025-12-22 12:17:14.779168,6269.351475466862
7594,54,Activated,2025-12-02 12:17:14.779173,7001.37116196598
7595,30,Activated,2026-01-09 12:17:14.779178,16579.79900960488
7596,53,Onboarded,2026-01-22 12:17:14.779183,19460.446378180597
7597,63,Qualified,2025-11-26 12:17:14.779188,8805.406467972864
7598,11,Demo,2025-12-01 12:17:14.779193,19319.54080208196
7599,31,Demo,2025-12-07 12:17:14.779198,13970.828315284332
7600,49,Qualified,2026-01-09 12:17:14.779203,23653.31419941365
7601,19,Discovery,2025-11-20 12:17:14.779208,11968.716426395598
7602,12,Closed Lost,2025-11-12 12:17:14.779213,18881.430693921626
7603,15,Onboarded,2025-12-14 12:17:14.779218,18089.389032293304
7604,31,Discovery,2026-01-18 12:17:14.779223,13138.065050143789
7605,43,Activated,2026-01-02 12:17:14.779227,8040.654582159224
7606,37,Qualified,2026-01-13 12:17:14.779232,14771.320249680757
7607,79,Onboarded,2025-12-18 12:17:14.779237,9758.921070340768
7608,29,Demo,2025-12-07 12:17:14.779242,12120.02809560308
7609,26,Qualified,2026-01-07 12:17:14.779247,7830.650085119768
7610,2,Closed Lost,2025-11-09 12:17:14.779252,15347.922745015207
7611,15,Closed Lost,2026-01-27 12:17:14.779257,17329.535117963205
7612,4,Discovery,2025-12-15 12:17:14.779262,7563.110958972492
7613,50,Discovery,2025-12-26 12:17:14.779267,9809.560480481066
7614,38,Discovery,2025-11-08 12:17:14.779272,23579.125173552526
7615,23,Activated,2025-12-02 12:17:14.779277,11890.63374811803
7616,59,Closed Lost,2025-11-15 12:17:14.779282,18750.849323215545
7617,75,Qualified,2025-11-04 12:17:14.779287,16767.96085641423
7618,28,Closed Lost,2025-12-14 12:17:14.779292,7184.597146553485
7619,66,Demo,2025-12-09 12:17:14.779297,18034.767413389818
7620,8,Closed Lost,2025-12-31 12:17:14.779301,10365.751902547541
7621,29,Onboarded,2025-10-30 12:17:14.779306,18997.04405654801
7622,11,Qualified,2026-01-10 12:17:14.779311,24794.013825484195
7623,18,Qualified,2025-12-25 12:17:14.779316,12733.952889421731
7624,55,Demo,2025-11-02 12:17:14.779321,14680.594424065484
7625,50,Demo,2025-12-19 12:17:14.779326,14925.07008490014
7626,14,Discovery,2025-12-21 12:17:14.779331,14912.007008909097
7627,74,Qualified,2026-01-24 12:17:14.779336,9443.542490483964
7628,9,Demo,2025-11-21 12:17:14.779341,15857.432543917019
7629,11,Closed Lost,2025-12-30 12:17:14.779346,8696.351926537087
7630,63,Qualified,2025-11-26 12:17:14.779351,16584.981422787998
7631,76,Closed Lost,2025-12-11 12:17:14.779356,21022.025143260853
7632,67,Onboarded,2026-01-12 12:17:14.779409,13353.571138824864
7633,53,Closed Lost,2025-12-19 12:17:14.779426,20119.472269596405
7634,39,Discovery,2026-01-26 12:17:14.779494,12946.58576502752
7635,78,Activated,2025-11-26 12:17:14.779509,13222.818150172865
7636,56,Demo,2026-01-18 12:17:14.779519,12330.999553059752
7637,28,Onboarded,2025-12-18 12:17:14.779528,22812.6483237175
7638,75,Onboarded,2026-01-10 12:17:14.779554,9218.49655818529
7639,39,Qualified,2025-11-29 12:17:14.779561,9429.528411853773
7640,25,Onboarded,2026-01-23 12:17:14.779566,7241.673550106864
7641,21,Discovery,2025-11-25 12:17:14.779571,25948.20417945548
7642,10,Discovery,2025-12-02 12:17:14.779576,11075.04989046212
7643,43,Qualified,2026-01-11 12:17:14.779581,11793.247055896756
7644,15,Demo,2026-01-25 12:17:14.779604,9536.515182391313
7645,48,Activated,2026-01-16 12:17:14.779616,7108.330070713007
7646,21,Activated,2026-01-09 12:17:14.779626,16633.25023369974
7647,60,Activated,2025-11-17 12:17:14.779657,7016.413628637313
7648,50,Demo,2026-01-23 12:17:14.779672,12856.634677492384
7649,23,Qualified,2026-01-18 12:17:14.779679,6601.22798621852
7650,13,Onboarded,2025-11-03 12:17:14.779687,18669.04011993982
7651,69,Qualified,2025-12-11 12:17:14.779696,13077.140876574915
7652,4,Discovery,2025-12-08 12:17:14.779757,9248.245691391945
7653,78,Discovery,2025-12-05 12:17:14.779777,6594.865310901478
7654,72,Demo,2026-01-20 12:17:14.779813,14723.944100999905
7655,9,Qualified,2025-11-27 12:17:14.779827,14801.582056796131
7656,35,Demo,2025-12-02 12:17:14.779839,9472.715669461792
7657,21,Activated,2025-11-28 12:17:14.779877,24546.649417961453
7658,58,Onboarded,2026-01-11 12:17:14.779886,20482.833957729545
7659,18,Onboarded,2026-01-09 12:17:14.779911,12081.565888270761
7660,72,Activated,2025-11-06 12:17:14.779918,8565.248364819736
7661,43,Onboarded,2026-01-02 12:17:14.779923,17451.85302930401
7662,6,Closed Lost,2026-01-16 12:17:14.779928,12968.698853303933
7663,78,Closed Lost,2025-11-05 12:17:14.779933,18534.05324230377
7664,67,Demo,2025-12-30 12:17:14.779938,9925.278701394536
7665,12,Discovery,2026-01-07 12:17:14.779943,16980.865016847885
7666,12,Qualified,2025-11-02 12:17:14.779948,8655.64724544985
7667,66,Closed Lost,2026-01-12 12:17:14.779953,9269.858399716168
7668,2,Onboarded,2026-01-24 12:17:14.779958,16000.473802695013
7669,15,Activated,2025-11-29 12:17:14.779963,17035.700956208482
7670,23,Discovery,2026-01-16 12:17:14.779968,16108.938836865775
7671,29,Qualified,2026-01-22 12:17:14.779973,15448.199637986487
7672,7,Onboarded,2026-01-06 12:17:14.779978,7946.191810371886
7673,28,Closed Lost,2025-11-23 12:17:14.779983,12713.589920949089
7674,14,Qualified,2026-01-20 12:17:14.779988,5827.611395519951
7675,44,Discovery,2025-11-27 12:17:14.779993,19821.801389116426
7676,30,Qualified,2025-12-28 12:17:14.779998,8375.482970576617
7677,32,Onboarded,2026-01-06 12:17:14.780003,20480.18548121988
7678,70,Closed Lost,2025-12-24 12:17:14.780008,18970.634907252766
7679,6,Demo,2025-10-30 12:17:14.780013,8441.173127487951
7680,27,Qualified,2026-01-11 12:17:14.780018,7094.914632991011
7681,24,Activated,2025-12-03 12:17:14.780023,8416.664790415276
7682,34,Closed Lost,2026-01-23 12:17:14.780034,8951.579525267869
7683,40,Activated,2025-12-09 12:17:14.780041,14793.156541504255
7684,47,Closed Lost,2025-11-24 12:17:14.780046,19002.261834931036
7685,79,Onboarded,2025-12-06 12:17:14.780051,7515.947906838829
7686,75,Activated,2025-11-11 12:17:14.780056,17553.07090189575
7687,24,Activated,2026-01-06 12:17:14.780060,21852.20271336862
7688,65,Closed Lost,2025-12-16 12:17:14.780065,13166.66989573795
7689,18,Onboarded,2025-12-31 12:17:14.780070,19442.667743354818
7690,44,Onboarded,2025-11-19 12:17:14.780075,18118.702826057663
7691,76,Qualified,2025-12-07 12:17:14.780080,18999.03633415671
7692,57,Discovery,2026-01-06 12:17:14.780085,12260.594092299527
7693,28,Closed Lost,2025-11-19 12:17:14.780090,22638.4005814043
7694,71,Onboarded,2026-01-16 12:17:14.780095,9568.524291549806
7695,23,Qualified,2026-01-20 12:17:14.780100,11836.163780123847
7696,34,Activated,2025-11-26 12:17:14.780105,9907.114259595373
7697,11,Onboarded,2026-01-19 12:17:14.780110,12301.696723646523
7698,35,Discovery,2026-01-22 12:17:14.780115,19293.80199028001
7699,42,Demo,2025-11-30 12:17:14.780120,24220.39653169769
7700,28,Closed Lost,2025-12-14 12:17:14.780125,13203.48050681058
7701,78,Qualified,2025-11-29 12:17:14.780130,8590.849939402256
7702,24,Demo,2025-11-03 12:17:14.780135,12522.950870052982
7703,8,Activated,2025-11-04 12:17:14.780140,23600.555730909633
7704,53,Discovery,2026-01-20 12:17:14.780145,13757.340070291706
7705,72,Activated,2026-01-27 12:17:14.780149,9329.064932304946
7706,4,Discovery,2025-11-15 12:17:14.780155,35785.75327572277
7707,5,Discovery,2025-11-16 12:17:14.780160,24625.176085202853
7708,49,Activated,2025-12-11 12:17:14.780165,16300.085460866987
7709,30,Activated,2026-01-18 12:17:14.780192,16038.785388798507
7710,72,Activated,2025-11-16 12:17:14.780204,19201.247581666856
7711,63,Activated,2025-12-07 12:17:14.780210,7812.304194155209
7712,47,Activated,2025-11-12 12:17:14.780215,8068.210537681287
7713,26,Onboarded,2026-01-12 12:17:14.780220,11710.242568999807
7714,57,Demo,2025-11-23 12:17:14.780225,19353.889319319613
7715,37,Discovery,2025-11-14 12:17:14.780231,7976.276779401487
7716,7,Onboarded,2025-11-22 12:17:14.780236,20686.121078566637
7717,40,Discovery,2026-01-24 12:17:14.780241,15702.756643394603
7718,39,Demo,2025-12-23 12:17:14.780246,21662.99180317178
7719,62,Activated,2025-12-06 12:17:14.780250,9243.814577867022
7720,78,Onboarded,2025-11-08 12:17:14.780255,17261.61777721153
7721,53,Closed Lost,2025-10-31 12:17:14.780260,11885.878071536554
7722,4,Activated,2025-10-31 12:17:14.780265,17013.8206306963
7723,25,Discovery,2025-12-26 12:17:14.780270,22598.708521962817
7724,7,Closed Lost,2025-10-31 12:17:14.780275,15844.241945784133
7725,28,Activated,2025-11-02 12:17:14.780280,9033.80795544904
7726,69,Onboarded,2026-01-23 12:17:14.780285,4075.963555171519
7727,67,Closed Lost,2025-12-11 12:17:14.780290,14011.208319432071
7728,20,Qualified,2026-01-16 12:17:14.780295,6662.878260533518
7729,11,Onboarded,2026-01-23 12:17:14.780300,19585.924546025537
7730,67,Closed Lost,2025-12-15 12:17:14.780305,20746.4674220799
7731,7,Qualified,2025-11-18 12:17:14.780310,11263.804333183749
7732,23,Demo,2026-01-07 12:17:14.780315,13557.241076544464
7733,61,Activated,2026-01-15 12:17:14.780319,11973.740573692023
7734,71,Onboarded,2026-01-16 12:17:14.780324,11897.524889743821
7735,34,Qualified,2025-11-04 12:17:14.780329,12296.046926961384
7736,19,Onboarded,2026-01-16 12:17:14.780334,9681.985269254821
7737,58,Discovery,2025-11-28 12:17:14.780339,15127.280737952877
7738,9,Activated,2025-11-15 12:17:14.780344,16695.833223196154
7739,48,Demo,2026-01-02 12:17:14.780349,7258.380506963725
7740,41,Qualified,2025-11-22 12:17:14.780354,14312.24276516122
7741,48,Onboarded,2025-11-25 12:17:14.780359,19907.25549393919
7742,45,Qualified,2026-01-11 12:17:14.780364,12712.975188103388
7743,25,Qualified,2025-11-13 12:17:14.780368,10363.63643492723
7744,78,Demo,2025-11-11 12:17:14.780373,21117.414654376906
7745,25,Closed Lost,2026-01-13 12:17:14.780378,23135.731964884577
7746,19,Closed Lost,2025-12-21 12:17:14.780383,20131.075763396584
7747,39,Qualified,2026-01-14 12:17:14.780388,10045.948843350066
7748,79,Qualified,2026-01-04 12:17:14.780393,13827.79810475397
7749,80,Discovery,2026-01-01 12:17:14.780398,12938.694068832581
7750,27,Demo,2026-01-05 12:17:14.780403,10387.32706013277
7751,74,Discovery,2026-01-13 12:17:14.780408,10916.351688252207
7752,63,Closed Lost,2025-11-19 12:17:14.780413,7941.570217517622
7753,68,Closed Lost,2026-01-25 12:17:14.780417,8119.2776197076355
7754,19,Activated,2025-12-17 12:17:14.780422,8681.955837024974
7755,28,Onboarded,2025-12-04 12:17:14.780427,12350.629407872248
7756,78,Closed Lost,2026-01-11 12:17:14.780432,9737.338745301653
7757,33,Closed Lost,2026-01-24 12:17:14.780437,7991.924193950092
7758,10,Qualified,2026-01-22 12:17:14.780442,16552.167273411895
7759,30,Activated,2026-01-16 12:17:14.780447,9365.973121945326
7760,22,Demo,2025-11-16 12:17:14.780452,24045.805095757143
7761,3,Activated,2025-12-19 12:17:14.780457,3761.48252578616
7762,75,Onboarded,2026-01-21 12:17:14.780462,9135.559319793076
7763,48,Discovery,2025-11-15 12:17:14.780466,14444.321265178754
7764,2,Demo,2025-11-29 12:17:14.780471,17980.43460768394
7765,76,Onboarded,2026-01-14 12:17:14.780476,16319.293620920718
7766,54,Activated,2025-12-17 12:17:14.780481,14628.335526144596
7767,6,Onboarded,2025-12-24 12:17:14.780486,25653.176341706858
7768,40,Activated,2025-12-29 12:17:14.780491,7414.0058297362675
7769,2,Qualified,2025-12-10 12:17:14.780496,22447.39101815536
7770,73,Qualified,2026-01-27 12:17:14.780501,13244.130005065712
7771,2,Activated,2026-01-03 12:17:14.780506,27953.83749343303
7772,74,Demo,2025-12-31 12:17:14.780511,17996.74163275339
7773,55,Qualified,2026-01-08 12:17:14.780516,19996.553294065132
7774,72,Demo,2026-01-21 12:17:14.780521,8447.119353889419
7775,60,Activated,2026-01-06 12:17:14.780526,24614.91788144727
7776,6,Qualified,2026-01-01 12:17:14.780530,13928.368339790784
7777,19,Activated,2026-01-01 12:17:14.780535,18064.44991352553
7778,27,Qualified,2026-01-04 12:17:14.780540,14695.273749778284
7779,1,Activated,2025-11-25 12:17:14.780545,13642.486512324167
7780,33,Qualified,2025-12-27 12:17:14.780550,16780.106688821146
7781,40,Qualified,2025-12-18 12:17:14.780555,6015.602309301622
7782,32,Qualified,2026-01-04 12:17:14.780560,19178.23234615533
7783,69,Onboarded,2025-12-06 12:17:14.780565,10712.193649967443
7784,17,Activated,2025-12-18 12:17:14.780570,12022.5534111845
7785,8,Demo,2026-01-22 12:17:14.780575,11296.544550703513
7786,57,Demo,2025-11-29 12:17:14.780580,10075.643035702722
7787,42,Activated,2025-11-09 12:17:14.780585,14520.120559066869
7788,9,Closed Lost,2025-12-13 12:17:14.780590,11655.469852467659
7789,35,Demo,2026-01-15 12:17:14.780595,6092.08876358451
7790,71,Demo,2025-12-13 12:17:14.780599,8487.696454637138
7791,79,Qualified,2025-12-02 12:17:14.780604,15860.575634667935
7792,53,Qualified,2025-11-30 12:17:14.780609,9796.419075931895
7793,54,Demo,2026-01-05 12:17:14.780614,10294.343559475948
7794,25,Closed Lost,2025-11-02 12:17:14.780619,24865.17530137709
7795,67,Closed Lost,2026-01-26 12:17:14.780624,27006.498489375823
7796,62,Qualified,2025-11-27 12:17:14.780629,14952.109757617938
7797,55,Demo,2025-11-21 12:17:14.780633,13596.460461878654
7798,46,Onboarded,2025-12-23 12:17:14.780638,6799.196879123842
7799,24,Discovery,2026-01-10 12:17:14.780643,9783.402370381822
7800,46,Discovery,2025-11-03 12:17:14.780648,10415.863654539795
7801,22,Discovery,2026-01-27 12:17:14.780653,13692.363034331165
7802,11,Demo,2025-12-17 12:17:14.780658,12907.484181445498
7803,48,Onboarded,2025-11-09 12:17:14.780663,13972.944440073521
7804,8,Closed Lost,2025-12-05 12:17:14.780668,16186.438421658862
7805,39,Activated,2025-11-29 12:17:14.780672,18653.147189691048
7806,35,Discovery,2025-12-09 12:17:14.780677,12166.69505577259
7807,49,Demo,2026-01-26 12:17:14.780682,18682.065840415216
7808,46,Discovery,2026-01-19 12:17:14.780688,8822.461441656937
7809,38,Onboarded,2025-12-16 12:17:14.780692,7797.923105818013
7810,8,Qualified,2025-12-10 12:17:14.780697,26076.129720440866
7811,54,Activated,2025-12-23 12:17:14.780702,19168.745141523275
7812,37,Onboarded,2026-01-26 12:17:14.780707,17896.5171848959
7813,40,Demo,2026-01-26 12:17:14.780712,13379.072538763434
7814,34,Onboarded,2025-12-28 12:17:14.780717,10577.329129810145
7815,79,Activated,2026-01-23 12:17:14.780722,15406.525998309675
7816,17,Discovery,2025-11-14 12:17:14.780727,11836.825389875039
7817,33,Closed Lost,2025-12-04 12:17:14.780732,6669.477924890403
7818,47,Demo,2025-12-07 12:17:14.780736,16412.89966160036
7819,52,Discovery,2026-01-13 12:17:14.780741,19137.657833838723
7820,80,Onboarded,2026-01-22 12:17:14.780746,19296.018845558247
7821,9,Demo,2026-01-27 12:17:14.780751,13260.723186918476
7822,33,Closed Lost,2025-11-30 12:17:14.780756,12780.770190603886
7823,60,Onboarded,2026-01-04 12:17:14.780761,11782.224592492272
7824,77,Demo,2026-01-11 12:17:14.780766,6494.941172024353
7825,21,Onboarded,2025-12-05 12:17:14.780771,5875.365307084281
7826,58,Discovery,2026-01-06 12:17:14.780776,15741.472401594183
7827,69,Discovery,2025-12-18 12:17:14.780781,13834.120146211097
7828,10,Demo,2026-01-08 12:17:14.780786,7989.140935028568
7829,6,Onboarded,2025-10-31 12:17:14.780790,15660.644325269885
7830,13,Discovery,2025-11-03 12:17:14.780795,22806.313530510804
7831,65,Discovery,2025-11-26 12:17:14.780800,18051.479985579062
7832,20,Activated,2025-11-26 12:17:14.780805,11950.94626132007
7833,57,Onboarded,2025-12-20 12:17:14.780810,22285.484060609022
7834,46,Activated,2025-11-06 12:17:14.780815,12726.420236997648
7835,8,Demo,2025-11-25 12:17:14.780820,17842.428276862942
7836,10,Demo,2025-12-18 12:17:14.780825,13825.553279575714
7837,73,Discovery,2025-11-13 12:17:14.780830,10751.60309980539
7838,67,Demo,2025-11-05 12:17:14.780835,18809.125639134887
7839,11,Closed Lost,2026-01-05 12:17:14.780840,15998.224651068924
7840,12,Onboarded,2025-12-24 12:17:14.780845,20942.105571571552
7841,10,Qualified,2026-01-20 12:17:14.780850,11030.328019569333
7842,25,Qualified,2025-11-18 12:17:14.780855,8665.502273981649
7843,49,Onboarded,2025-11-15 12:17:14.780860,14497.725709314094
7844,49,Closed Lost,2026-01-26 12:17:14.780865,9562.869116309606
7845,11,Demo,2026-01-19 12:17:14.780870,10809.218196182572
7846,62,Closed Lost,2026-01-10 12:17:14.780875,11626.235511917352
7847,36,Demo,2025-12-10 12:17:14.780880,16596.581668452938
7848,39,Onboarded,2025-12-27 12:17:14.780885,4816.139002552027
7849,53,Closed Lost,2026-01-16 12:17:14.780890,9399.449335284184
7850,78,Discovery,2026-01-11 12:17:14.780895,8013.5046367132845
7851,56,Onboarded,2025-11-20 12:17:14.780900,8753.465958899746
7852,1,Onboarded,2025-11-17 12:17:14.780904,15566.01601332115
7853,56,Discovery,2025-11-03 12:17:14.780909,11761.221256186456
7854,4,Discovery,2025-11-25 12:17:14.780914,16730.84243840317
7855,30,Onboarded,2025-11-26 12:17:14.780919,14246.589944261717
7856,12,Demo,2025-11-13 12:17:14.780924,21732.571420153654
7857,35,Qualified,2025-12-07 12:17:14.780929,17316.497786939235
7858,77,Discovery,2026-01-26 12:17:14.780934,16369.817135887255
7859,52,Onboarded,2025-11-12 12:17:14.780939,14444.928041823621
7860,31,Discovery,2025-12-16 12:17:14.780944,10099.5143935576
7861,68,Demo,2025-12-06 12:17:14.780949,6806.152290256926
7862,52,Discovery,2026-01-15 12:17:14.780954,15109.535458639302
7863,80,Activated,2025-11-26 12:17:14.780959,13452.225195536834
7864,7,Onboarded,2026-01-18 12:17:14.780964,14518.657323827123
7865,22,Demo,2026-01-06 12:17:14.780969,15370.988843175655
7866,75,Qualified,2025-11-20 12:17:14.780973,21414.95895381739
7867,56,Onboarded,2025-12-12 12:17:14.780978,10418.317349883235
7868,58,Onboarded,2025-12-30 12:17:14.780983,7593.060960510571
7869,64,Closed Lost,2025-12-29 12:17:14.780988,20845.950356815676
7870,12,Qualified,2025-11-26 12:17:14.780993,12077.535939101519
7871,7,Onboarded,2025-11-30 12:17:14.780998,8123.128656802065
7872,55,Activated,2026-01-08 12:17:14.781003,16778.710266006703
7873,62,Discovery,2025-12-21 12:17:14.781008,9104.426606495326
7874,73,Activated,2026-01-01 12:17:14.781013,27264.83174380449
7875,77,Activated,2025-12-24 12:17:14.781018,7761.1135447667675
7876,55,Discovery,2026-01-03 12:17:14.781023,15751.971527482694
7877,36,Activated,2025-11-13 12:17:14.781028,14576.910603350472
7878,24,Closed Lost,2025-12-11 12:17:14.781032,17114.131816450135
7879,44,Demo,2026-01-14 12:17:14.781037,9096.98398645956
7880,17,Demo,2026-01-06 12:17:14.781042,22808.910629693837
7881,2,Onboarded,2025-12-09 12:17:14.781047,12620.0601626522
7882,13,Discovery,2025-12-20 12:17:14.781052,10427.089793071698
7883,31,Closed Lost,2025-12-28 12:17:14.781057,9651.90393856992
7884,28,Activated,2025-12-23 12:17:14.781062,14390.335134773746
7885,60,Qualified,2026-01-09 12:17:14.781067,15428.629854621404
7886,27,Onboarded,2025-11-11 12:17:14.781072,7872.207357162696
7887,15,Discovery,2026-01-14 12:17:14.781077,11906.470556895203
7888,79,Activated,2025-11-17 12:17:14.781082,16335.375242203907
7889,33,Qualified,2025-11-27 12:17:14.781087,16942.851033947383
7890,20,Qualified,2025-12-24 12:17:14.781092,12980.474693961449
7891,42,Demo,2025-12-10 12:17:14.781097,12147.022244766085
7892,12,Onboarded,2025-11-05 12:17:14.781102,12491.39004817805
7893,73,Onboarded,2026-01-14 12:17:14.781107,21763.58685916165
7894,23,Closed Lost,2026-01-03 12:17:14.781112,14529.555399810031
7895,72,Demo,2025-12-08 12:17:14.781117,4913.6479784164285
7896,14,Closed Lost,2025-12-28 12:17:14.781122,5899.710980277261
7897,25,Demo,2025-12-22 12:17:14.781127,13310.067388149819
7898,77,Closed Lost,2025-11-29 12:17:14.781132,13517.407555470576
7899,31,Closed Lost,2025-12-01 12:17:14.781136,9871.922142086214
7900,54,Qualified,2026-01-12 12:17:14.781141,10889.304952494662
7901,5,Demo,2025-12-11 12:17:14.781146,15062.40525130631
7902,13,Closed Lost,2026-01-02 12:17:14.781151,21878.120703482356
7903,28,Closed Lost,2026-01-07 12:17:14.781156,9435.773110322374
7904,43,Activated,2026-01-23 12:17:14.781161,8439.207161877239
7905,47,Discovery,2025-11-28 12:17:14.781166,16577.44752263285
7906,71,Discovery,2026-01-12 12:17:14.781171,24246.603605775435
7907,38,Discovery,2026-01-01 12:17:14.781176,13237.445048497466
7908,67,Onboarded,2025-11-04 12:17:14.781181,15470.661866288618
7909,62,Onboarded,2026-01-18 12:17:14.781186,16471.0932018749
7910,39,Activated,2025-12-09 12:17:14.781191,11085.378058694077
7911,37,Activated,2025-11-12 12:17:14.781196,15077.873073640798
7912,8,Discovery,2025-11-17 12:17:14.781201,18720.34793534727
7913,52,Onboarded,2025-12-20 12:17:14.781206,13928.400490631406
7914,33,Demo,2025-12-11 12:17:14.781211,12308.322138469272
7915,42,Activated,2025-12-06 12:17:14.781216,23613.738464556638
7916,76,Closed Lost,2026-01-26 12:17:14.781220,22954.425485864445
7917,27,Onboarded,2026-01-26 12:17:14.781225,13788.073073699983
7918,8,Activated,2025-11-01 12:17:14.781231,20195.34196409281
7919,23,Qualified,2025-11-11 12:17:14.781236,12338.388831914652
7920,64,Demo,2025-11-24 12:17:14.781241,10401.283184815338
7921,20,Discovery,2025-11-02 12:17:14.781245,14469.860489368119
7922,16,Qualified,2026-01-24 12:17:14.781250,17477.328644724443
7923,17,Onboarded,2025-11-06 12:17:14.781255,9329.047530652906
7924,80,Onboarded,2025-12-21 12:17:14.781260,18863.911360843027
7925,19,Activated,2025-11-13 12:17:14.781265,9293.319971005709
7926,8,Demo,2025-11-27 12:17:14.781270,7838.186462069461
7927,38,Onboarded,2025-11-19 12:17:14.781275,8474.917056629081
7928,38,Closed Lost,2025-12-08 12:17:14.781280,19400.852055475076
7929,53,Discovery,2025-11-14 12:17:14.781285,16851.429864456426
7930,31,Closed Lost,2025-11-21 12:17:14.781290,6343.931974831392
7931,44,Activated,2026-01-02 12:17:14.781295,9059.880040133296
7932,60,Activated,2025-12-13 12:17:14.781300,17179.31222556733
7933,76,Demo,2025-12-12 12:17:14.781305,16444.92831846001
7934,17,Discovery,2025-12-28 12:17:14.781310,15249.560296183192
7935,79,Discovery,2025-11-21 12:17:14.781315,16322.036605393901
7936,73,Qualified,2026-01-11 12:17:14.781320,9202.389021022847
7937,39,Closed Lost,2025-12-24 12:17:14.781324,6945.774934650044
7938,42,Qualified,2025-12-28 12:17:14.781329,23158.7393225191
7939,48,Activated,2026-01-07 12:17:14.781334,8734.1091684197
7940,12,Qualified,2025-12-05 12:17:14.781339,14657.881261781848
7941,18,Discovery,2026-01-05 12:17:14.781344,13241.74576390303
7942,79,Closed Lost,2025-12-30 12:17:14.781349,13987.359775150784
7943,6,Qualified,2025-11-30 12:17:14.781354,17620.887388238727
7944,43,Demo,2026-01-09 12:17:14.781359,10162.236529187943
7945,35,Closed Lost,2026-01-20 12:17:14.781364,19806.01114010902
7946,54,Discovery,2026-01-12 12:17:14.781369,10516.105405811179
7947,62,Closed Lost,2026-01-21 12:17:14.781374,11251.172108213595
7948,69,Demo,2025-12-19 12:17:14.781379,18975.493566758978
7949,16,Discovery,2025-12-04 12:17:14.781384,15689.318435174391
7950,8,Qualified,2025-12-01 12:17:14.781389,12985.456759206632
7951,31,Activated,2025-12-27 12:17:14.781394,8069.933907109104
7952,10,Demo,2025-11-15 12:17:14.781399,8505.169526339996
7953,56,Closed Lost,2025-11-27 12:17:14.781404,11763.143919572298
7954,76,Closed Lost,2025-11-23 12:17:14.781409,9724.75454909749
7955,70,Qualified,2025-12-24 12:17:14.781413,17015.226652984216
7956,20,Qualified,2025-12-02 12:17:14.781418,13101.6243801497
7957,5,Demo,2025-11-30 12:17:14.781423,17139.77611705027
7958,23,Closed Lost,2026-01-26 12:17:14.781428,10652.267167908716
7959,9,Qualified,2025-11-19 12:17:14.781433,18588.68485307447
7960,58,Closed Lost,2026-01-09 12:17:14.781438,11746.215386325774
7961,59,Onboarded,2025-12-16 12:17:14.781443,15583.828393725013
7962,80,Qualified,2025-10-31 12:17:14.781448,12863.512183789337
7963,54,Activated,2025-12-04 12:17:14.781453,15791.07743148726
7964,46,Qualified,2025-12-12 12:17:14.781458,11299.991185546767
7965,22,Closed Lost,2025-11-01 12:17:14.781463,15550.098922208
7966,64,Closed Lost,2025-11-02 12:17:14.781468,17997.046341762612
7967,8,Demo,2025-11-24 12:17:14.781473,11604.236650506866
7968,20,Onboarded,2025-11-11 12:17:14.781478,20470.323472897886
7969,51,Discovery,2025-12-11 12:17:14.781483,8384.572401819833
7970,78,Qualified,2025-12-06 12:17:14.781488,18122.236445555176
7971,39,Onboarded,2026-01-27 12:17:14.781493,17534.566260606458
7972,37,Demo,2025-11-04 12:17:14.781497,11091.711198283707
7973,50,Closed Lost,2026-01-11 12:17:14.781502,17828.77560456119
7974,34,Demo,2026-01-13 12:17:14.781507,13294.096388812759
7975,75,Onboarded,2025-12-16 12:17:14.781512,13105.113584013123
7976,33,Demo,2025-12-02 12:17:14.781517,16139.75851322719
7977,31,Demo,2026-01-21 12:17:14.781522,17585.470077983122
7978,54,Closed Lost,2025-11-19 12:17:14.781527,23106.021281139514
7979,44,Closed Lost,2025-11-07 12:17:14.781532,18600.497683483285
7980,34,Activated,2025-11-09 12:17:14.781537,19102.89501082998
7981,71,Activated,2025-11-21 12:17:14.781542,12672.724860861652
7982,62,Qualified,2026-01-16 12:17:14.781547,21160.6142548152
7983,23,Onboarded,2025-12-12 12:17:14.781552,22135.431018524803
